Leniency;Linearity;Similarity;NMesoPatterns;NSpatialPatterns;Symmetry;Inner Similarity;Fitness;Score
0.6025149096802471;0.8275862068965517;0.5494505494505495;0.3333333333333333;0.7083333333333334;0.35294117647058826;0.7036453090857502;0.7954961013140324;1.0
0.7553627385721224;0.8571428571428572;0.7912087912087912;0.3333333333333333;0.08333333333333333;0.8333333333333334;0.5711057763345858;0.9732487862888499;1.0
0.9015315717045487;0.7142857142857143;0.8791208791208791;0.3333333333333333;0.08333333333333333;0.8571428571428571;0.4934152431193877;0.987716408150064;1.0
0.8861098412957805;0.8888888888888888;0.6483516483516484;0.3333333333333333;0.25;0.42105263157894735;0.6356648613972534;0.916505611652533;1.0
0.5684378693787339;0.9333333333333333;0.5714285714285714;0.0;0.125;0.23529411764705882;0.6783374818412459;0.779727435115366;1.0
0.6543241997668214;0.7647058823529411;0.7802197802197802;0.3333333333333333;0.20833333333333334;0.3333333333333333;0.6129480404014965;0.9284024413778049;1.0
0.49908992263844854;0.7142857142857143;0.8351648351648352;0.3333333333333333;0.08333333333333333;0.6666666666666666;0.33874104085901574;0.952083109867629;1.0
0.7946368416772741;0.7142857142857143;0.8351648351648352;0.3333333333333333;0.08333333333333333;0.5714285714285714;0.5444405690453348;0.979345038489347;1.0
0.5558240941612165;0.8846153846153846;0.46153846153846156;0.16666666666666666;0.5833333333333334;0.23529411764705882;0.7244151547225871;0.8249672652332136;1.0
0.7242643551744399;0.7619047619047619;0.46153846153846156;0.16666666666666666;0.375;0.4444444444444444;0.6643311677243765;0.793396438427735;1.0
0.5626862090600883;0.782608695652174;0.4505494505494505;0.0;0.4583333333333333;0.15384615384615385;0.534970497108032;0.7811189926999661;1.0
0.7087528354716186;0.9473684210526316;0.5054945054945055;0.16666666666666666;0.2916666666666667;0.2222222222222222;0.4648378695937912;0.8110311473359831;1.0
0.906426070154349;0.7142857142857143;0.8901098901098901;0.3333333333333333;0.08333333333333333;1.0;0.08877309709491565;0.9812012957061942;1.0
0.7573565059309313;0.7647058823529411;0.7252747252747253;0.3333333333333333;0.20833333333333334;0.15384615384615385;0.5521344329965551;0.9283475534591299;1.0
0.49213852305056405;0.7333333333333334;0.7912087912087912;0.3333333333333333;0.125;0.2857142857142857;0.32690598268594057;0.9447386492729648;1.0
0.6075677093361175;0.7142857142857143;0.8571428571428571;0.3333333333333333;0.08333333333333333;0.75;0.4104679564150327;0.9851818312466808;1.0
0.45909993409552974;0.7142857142857143;0.9010989010989011;0.3333333333333333;0.08333333333333333;1.0;0.15978637192981882;0.975787402805862;1.0
0.5816842728369169;0.6956521739130435;0.6043956043956044;0.5;0.4583333333333333;0.8;0.7018973468085133;0.8499512119922084;1.0
0.48032360093381365;0.5909090909090908;0.6373626373626373;0.5;0.4166666666666667;0.75;0.5498994458864433;0.8372431578980497;1.0
0.43374733074548777;0.8888888888888888;0.4835164835164836;0.0;0.25;0.375;0.6554755052709336;0.7775644026471612;1.0
0.6334160809852881;0.65;0.6813186813186813;0.3333333333333333;0.3333333333333333;0.4;0.721017706526886;0.9103061044904437;1.0
0.46907698215633264;0.8333333333333334;0.5494505494505495;0.16666666666666666;0.25;0.25;0.6703640588243203;0.8082197125939194;1.0
0.5979983911800103;0.8571428571428572;0.46153846153846156;0.3333333333333333;0.6666666666666666;0.125;0.7006055336313421;0.7796036006617901;1.0
0.6986499972151383;0.7857142857142857;0.7802197802197802;0.3333333333333333;0.08333333333333333;0.2;0.6745899210105363;0.9610088932171035;1.0
0.6462421059666692;0.7083333333333333;0.4725274725274725;0.3333333333333333;0.5;0.3333333333333333;0.6169130574348854;0.7841678566725353;1.0
0.4441747280287607;0.5333333333333333;0.8241758241758241;0.3333333333333333;0.125;0.3333333333333333;0.3363564633523695;0.9316675620718506;1.0
0.5669017708804933;0.875;0.5164835164835165;0.3333333333333333;0.5;0.4;0.6921285575014336;0.8455378001233492;1.0
0.6268201980724304;0.7142857142857143;0.9120879120879121;0.3333333333333333;0.08333333333333333;0.6666666666666666;0.3528135156564461;0.9910604874152569;1.0
0.6188814603974703;0.8181818181818181;0.6153846153846154;0.3333333333333333;0.4166666666666667;0.5714285714285714;0.5528947601387896;0.8512551724899541;1.0
0.6813125946305564;0.7857142857142857;0.8351648351648352;0.3333333333333333;0.08333333333333333;0.8;0.5943996579976245;0.9790059692765221;1.0
0.27019518309968926;0.6875;0.7142857142857143;0.3333333333333333;0.16666666666666666;0.0;0.3697978590733042;0.8869314293533508;1.0
0.6503689434586879;0.8333333333333334;0.5164835164835165;0.0;0.25;0.16666666666666666;0.5443529562121424;0.7819934499953707;1.0
0.45918172023882664;0.6875;0.8021978021978022;0.3333333333333333;0.16666666666666666;0.0;0.38695961499324544;0.9174442831929011;1.0
0.686738327017465;0.8095238095238095;0.4065934065934066;0.16666666666666666;0.375;0.18181818181818182;0.6301560304761253;0.7930521986024034;1.0
0.9557267335303236;0.7142857142857143;0.8901098901098901;0.3333333333333333;0.08333333333333333;0.4;0.39965666811200634;0.99107610683699;1.0
0.5694287186451392;0.8461538461538461;0.46153846153846156;0.16666666666666666;0.5833333333333334;0.25;0.6899394528528636;0.7867252491461191;1.0
0.5622749288299513;0.7727272727272727;0.5164835164835165;0.0;0.4166666666666667;0.25;0.6825639865156737;0.7843016014330496;1.0
0.4895413745926378;0.7142857142857143;0.8571428571428571;0.3333333333333333;0.08333333333333333;0.6666666666666666;0.3558015817724323;0.9599441912245092;1.0
0.5096893424889382;0.7142857142857143;0.8241758241758241;0.3333333333333333;0.08333333333333333;1.0;0.23277236842682392;0.9481758357599672;1.0
0.7854652679136989;0.7333333333333334;0.8681318681318682;0.3333333333333333;0.125;0.6666666666666666;0.4751965101027397;0.9807592932071661;1.0
0.47329466425866573;0.7647058823529411;0.6593406593406593;0.3333333333333333;0.20833333333333334;0.6666666666666666;0.5419945787768047;0.8592221051429976;1.0
0.5816287011606666;0.8846153846153846;0.4835164835164836;0.0;0.5833333333333334;0.2222222222222222;0.6993513491976372;0.7700095433789955;1.0
0.533315251396508;0.7333333333333334;0.8351648351648352;0.3333333333333333;0.125;0.4;0.3893553251683371;0.9566276210338329;1.0
0.4933055731979521;0.7222222222222222;0.7142857142857143;0.3333333333333333;0.25;0.3333333333333333;0.5712591368156815;0.8860162982622516;1.0
0.704986128676482;0.8125;0.6153846153846154;0.3333333333333333;0.16666666666666666;0.0;0.5840102206264476;0.894050420170362;1.0
0.27681818276643755;0.7142857142857143;0.8681318681318682;0.3333333333333333;0.08333333333333333;0.6666666666666666;0.5194892548853655;0.946257362118401;1.0
0.5937222280961368;0.8571428571428572;0.4835164835164836;0.16666666666666666;0.375;0.14285714285714285;0.5522340728291546;0.8176474262143077;1.0
0.6883207598711027;0.8695652173913043;0.4065934065934066;0.16666666666666666;0.4583333333333333;0.4;0.6547298865553893;0.7518774795060856;1.0
0.5554583771582855;0.7619047619047619;0.5604395604395604;0.3333333333333333;0.375;0.0;0.5026347789120854;0.8582250511119967;1.0
0.9453785548509553;0.7647058823529411;0.8461538461538461;0.3333333333333333;0.20833333333333334;0.5;0.39776959542910667;0.9746858565090122;1.0
0.26526435034508455;0.85;0.6923076923076923;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.4137571934196527;0.8705505927715317;1.0
0.8834158023293881;0.7142857142857143;0.9010989010989011;0.3333333333333333;0.08333333333333333;0.6666666666666666;0.41468610650352095;0.9877700933387032;1.0
0.6037640591650445;0.75;0.7362637362637363;0.3333333333333333;0.16666666666666666;0.2857142857142857;0.5680234212143953;0.9282883447549791;1.0
1.072107205676777;0.8666666666666667;0.7582417582417582;0.3333333333333333;0.125;0.5714285714285714;0.5317955626449243;0.9578735904702637;1.0
0.7231939457816661;0.7142857142857143;0.7362637362637363;0.3333333333333333;0.08333333333333333;0.0;0.5274991054175533;0.9469197835081138;1.0
0.5421217003746521;0.7142857142857143;0.8461538461538461;0.3333333333333333;0.08333333333333333;1.0;0.4047917835561121;0.9549940175781488;1.0
