Leniency;Linearity;Similarity;NMesoPatterns;NSpatialPatterns;Symmetry;Inner Similarity;Fitness;Score
0.7679440444739745;0.7142857142857143;0.6153846153846154;0.3333333333333333;0.375;0.2222222222222222;0.5030285281942385;0.8776945974046781;1.0
0.7206193467584889;0.7142857142857143;0.6923076923076923;0.3333333333333333;0.08333333333333333;0.2857142857142857;0.5536845939455973;0.9149160873462685;1.0
0.6045708940112641;0.8846153846153846;0.4065934065934066;0.16666666666666666;0.5833333333333334;0.10526315789473684;0.6527632079365605;0.7667773548705442;1.0
0.488611406733357;0.7857142857142857;0.8241758241758241;0.3333333333333333;0.08333333333333333;0.5;0.5013836782324224;0.9404864895895302;1.0
0.8159119898985162;0.7857142857142857;0.8901098901098901;0.3333333333333333;0.08333333333333333;0.0;0.2739079661333869;0.975012397732294;1.0
0.6424668088648865;0.7857142857142857;0.7912087912087912;0.3333333333333333;0.08333333333333333;0.25;0.5602900224777365;0.9467417982852016;1.0
0.4936040521753998;0.5625;0.7032967032967034;0.3333333333333333;0.16666666666666666;0.2222222222222222;0.5686177025463488;0.8742640816658112;1.0
0.8530276316967693;0.7142857142857143;0.7252747252747253;0.3333333333333333;0.08333333333333333;0.5;0.5617786208556146;0.9311217493555269;1.0
0.604219280126086;0.8666666666666667;0.7582417582417582;0.3333333333333333;0.125;0.36363636363636365;0.7072272474677264;0.9418367865539632;1.0
0.6421077356331772;0.9565217391304348;0.5054945054945055;0.3333333333333333;0.4583333333333333;0.2;0.723733511328072;0.8061003253849115;1.0
0.6668641428219984;0.9;0.6373626373626373;0.16666666666666666;0.3333333333333333;0.26666666666666666;0.5757634647545077;0.8629712215098875;1.0
0.7480334516992023;0.8;0.7142857142857143;0.3333333333333333;0.125;0.25;0.4948801147415876;0.9275951906146755;1.0
0.7022750291717782;0.8;0.6593406593406593;0.3333333333333333;0.3333333333333333;0.25;0.4953224950878102;0.8943072779602832;1.0
0.5857828181936295;0.8;0.5384615384615384;0.16666666666666666;0.3333333333333333;0.125;0.7293129357374254;0.7715639481017067;1.0
0.5624288957820804;0.8148148148148149;0.4725274725274725;0.16666666666666666;0.625;0.2857142857142857;0.4973149336357854;0.7854444173956678;1.0
0.6011846187958139;0.9444444444444444;0.5494505494505495;0.16666666666666666;0.25;0.15384615384615385;0.5382004298046089;0.8226443854995582;1.0
0.6974580217572803;0.6111111111111112;0.7032967032967034;0.3333333333333333;0.25;0.4;0.7369683646143447;0.8923100057841167;1.0
0.8770544651337825;0.7857142857142857;0.7582417582417582;0.3333333333333333;0.08333333333333333;0.2857142857142857;0.5929622368564583;0.9410497350350799;1.0
0.4933232714468212;0.6875;0.7582417582417582;0.3333333333333333;0.16666666666666666;0.2;0.7698652403363346;0.9125518937649753;1.0
0.49728521243557444;0.8333333333333334;0.5824175824175825;0.16666666666666666;0.25;0.2222222222222222;0.5520158183894895;0.8521853387096106;1.0
0.8826217133368619;0.7142857142857143;0.9230769230769231;0.3333333333333333;0.08333333333333333;1.0;0.08960033368350734;0.9870394721236033;1.0
0.5098249614698294;0.7916666666666666;0.37362637362637363;0.16666666666666666;0.5;0.2;0.5917718769633377;0.7334773796672409;1.0
0.6095858204317425;0.782608695652174;0.5384615384615384;0.3333333333333333;0.4583333333333333;0.14285714285714285;0.5404033732146931;0.8211168482281161;1.0
0.9504771752225432;0.7333333333333334;0.8131868131868132;0.3333333333333333;0.125;0.3333333333333333;0.6006070203896395;0.9556400138864323;1.0
0.47140274527803117;0.8666666666666667;0.8571428571428571;0.3333333333333333;0.125;0.6;0.746540832927994;0.9650805773480102;1.0
0.804572472590276;0.7142857142857143;0.8241758241758241;0.3333333333333333;0.08333333333333333;0.5;0.5781978347821631;0.9659770502839553;1.0
0.46704822022536663;0.7857142857142857;0.8241758241758241;0.3333333333333333;0.08333333333333333;0.5;0.49248227095434327;0.9393507264888445;1.0
0.4705304797199381;0.7857142857142857;0.8571428571428571;0.3333333333333333;0.08333333333333333;0.4;0.4672063718379949;0.950302275256534;1.0
0.4715262021435802;0.8666666666666667;0.8461538461538461;0.3333333333333333;0.125;0.5454545454545454;0.7367582064356016;0.9635845671928647;1.0
0.9648738611662195;0.8;0.7032967032967034;0.3333333333333333;0.125;0.2;0.7079107494107232;0.906498911996394;1.0
0.5598022974798902;0.7727272727272727;0.5164835164835165;0.16666666666666666;0.4166666666666667;0.2222222222222222;0.7122980101144232;0.8009105751902684;1.0
0.6218165314121372;0.7647058823529411;0.7692307692307693;0.3333333333333333;0.20833333333333334;0.2;0.7140356557353443;0.9286308921900739;1.0
0.9836982567458747;0.7857142857142857;0.9230769230769231;0.3333333333333333;0.08333333333333333;0.4;0.6164950007226698;0.9848438720585558;1.0
0.6122190139779924;0.7727272727272727;0.4285714285714286;0.3333333333333333;0.4166666666666667;0.13333333333333333;0.7033632837915772;0.7818595504729691;1.0
0.41145703495405894;0.6956521739130435;0.41758241758241765;0.16666666666666666;0.4583333333333333;0.5333333333333333;0.700249859237394;0.7451707069790461;1.0
0.8828078490465991;0.8666666666666667;0.8131868131868132;0.3333333333333333;0.125;0.5;0.6948163090206135;0.9475857533389909;1.0
0.8169657706983291;0.7222222222222222;0.5824175824175825;0.3333333333333333;0.25;0.15384615384615385;0.5425208331313783;0.855974462931704;1.0
0.5356462925716868;0.7857142857142857;0.7472527472527473;0.3333333333333333;0.08333333333333333;0.5;0.5841699786871727;0.9206173162869444;1.0
0.4895598792599004;0.7857142857142857;0.8461538461538461;0.3333333333333333;0.08333333333333333;0.4;0.5004890753000725;0.9479232322199127;1.0
0.7201279923456696;0.8;0.8021978021978022;0.3333333333333333;0.125;0.2;0.7047883068439664;0.9536866521708339;1.0
0.49028610328977695;0.7222222222222222;0.5604395604395604;0.3333333333333333;0.25;0.25;0.4790310475292882;0.8752826495412909;1.0
0.5730268871747405;0.8846153846153846;0.4835164835164836;0.16666666666666666;0.5833333333333334;0.3333333333333333;0.505626187385322;0.7994749466196545;1.0
0.5106025767248334;0.7857142857142857;0.7912087912087912;0.3333333333333333;0.08333333333333333;0.4;0.46128435563803677;0.9325811080917022;1.0
0.5367645959657128;0.8235294117647058;0.5604395604395604;0.3333333333333333;0.20833333333333334;0.18181818181818182;0.7126874156409596;0.8560519334575525;1.0
0.9312097580826957;0.7647058823529411;0.6923076923076923;0.3333333333333333;0.20833333333333334;0.2857142857142857;0.5349936375350751;0.9107484415127448;1.0
0.6958324756097255;0.9333333333333333;0.8351648351648352;0.3333333333333333;0.125;0.5454545454545454;0.7724151991363866;0.9632227268062397;1.0
0.6358906163166601;0.8;0.8021978021978022;0.3333333333333333;0.125;0.2857142857142857;0.3771814950833206;0.9467485263690488;1.0
0.6133202656710355;0.72;0.4945054945054945;0.16666666666666666;0.5416666666666666;0.18181818181818182;0.672949098565531;0.8249943018147697;1.0
0.6728466119382184;0.7857142857142857;0.8571428571428571;0.3333333333333333;0.08333333333333333;0.4;0.44821556137443785;0.9638959607076774;1.0
0.6677803054115327;0.631578947368421;0.5054945054945055;0.16666666666666666;0.2916666666666667;0.26666666666666666;0.6012168301769355;0.8184824088041422;1.0
0.9529313741975145;0.7857142857142857;0.8241758241758241;0.3333333333333333;0.08333333333333333;0.3333333333333333;0.5871464575467229;0.962452012616959;1.0
0.913486645599534;0.7857142857142857;0.8791208791208791;0.3333333333333333;0.08333333333333333;0.4;0.6141215942035682;0.9772161550615727;1.0
0.6359845783904131;0.92;0.43956043956043955;0.16666666666666666;0.5416666666666666;0.3333333333333333;0.7305734267219312;0.8037967906679999;1.0
0.6957867635537556;0.8;0.7472527472527473;0.3333333333333333;0.125;0.2222222222222222;0.511285136101616;0.9340573167610955;1.0
0.7613917342646161;0.8235294117647058;0.8571428571428571;0.3333333333333333;0.20833333333333334;0.2857142857142857;0.3878250681846338;0.9651300422034764;1.0
0.49047612940755236;0.8666666666666667;0.8351648351648352;0.3333333333333333;0.125;0.5454545454545454;0.7717203034588267;0.9496179739646642;1.0
